symbol,company,sector,market_cap_billions,date,close_price,daily_return_pct,volume_millions,volatility_pct,ma_7,ma_30,performance_category,risk_category
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-06-17,214.82000732421875,-0.59231778951627,32.0863,800.5860595925691,214.86428833007807,206.0630009969076,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-06-17,316.3500061035156,-3.88296374979462,88.2827,2459.6514378347742,321.57142421177457,326.767333984375,Strong Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-06-17,697.22998046875,-0.6964642343822299,10.0661,3423.2618064052426,694.7877894810268,654.2981201171875,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-06-18,22.41578483581543,-0.73055447436635,0.0239,102.64648166470802,22.82473019191197,23.37322565714518,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-06-18,196.35714721679688,0.48047431827521997,45.3947,529.9090398797535,198.0238298688616,202.02319997151693,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-06-18,479.4518127441406,0.46021071052808,17.5265,1266.9728745942004,475.61669921875,459.58657023111977,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-06-18,24.18000030517578,-0.45286375547742996,8.6594,176.89785033917664,24.52300017220633,26.20314464569092,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-06-18,116.0854721069336,0.54342349400333,4.6712,556.3659467119019,112.92126900809151,110.1689956665039,Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-06-18,281.3080444335937,0.05653069558155,3.5341,979.2575146877268,278.7013724190848,264.14326527913414,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-06-18,21.489999771118164,3.31731038157061,94.2006,75.08739569805508,20.957142693655832,20.81233317057292,Strong Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-06-18,126.79000091552734,-0.24390052109786003,49.6271,665.1296604152672,122.75999995640346,115.04399973551432,Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-06-18,145.47999572753906,0.94365851819917,161.4941,823.6506308156511,144.0057155064174,135.75890706380207,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-06-18,153.6300048828125,-0.53735711185889,6.7087,469.6339847806033,156.71285792759485,150.4497838338216,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-06-18,25.8799991607666,0.8573628786544101,2.8805,78.62011976197525,26.00999995640346,25.743333371480308,Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-06-18,173.32000732421875,-1.4947369534749602,28.7075,737.28771911742,176.05143083844865,168.2797826131185,Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-06-18,212.5200042724609,-1.07066519567077,44.3605,702.6936924484494,214.2271466936384,206.9800013224284,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-06-18,322.04998779296875,1.80179597897272,95.1377,2262.9308536009153,323.49571010044644,328.3240000406901,Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-06-18,695.77001953125,-0.20939445783992,10.0683,3256.8607546881112,695.1083112444196,657.9285054524739,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-06-20,22.25082015991211,-0.73593085012014,0.0247,104.1160738939349,22.736009870256694,23.35608234405517,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-06-20,200.7721405029297,2.24845051413291,96.8135,517.2771042872753,197.7855290004185,202.18991139729815,Strong Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-06-20,476.6164855957031,-0.59136853236814,37.5762,1190.3061091870463,476.5408935546875,461.0789204915365,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-06-20,24.11000061035156,-0.28949418503205,19.5073,180.65406248547228,24.35714312962123,26.154887262980143,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-06-20,118.88404083251952,2.41078291261804,9.5684,504.1624430685564,113.79199545724052,110.95179595947266,Strong Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-06-20,279.0830993652344,-0.79092834790389,7.677,978.3974535670019,279.372554234096,265.11254221598307,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-06-20,21.07999992370605,-1.9078634331264,133.4728,74.6256918456242,20.81428555079869,20.83799985249837,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-06-20,128.24000549316406,1.1436269162919,79.931,647.4239575146132,123.47428676060268,115.97333323160808,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-06-20,143.85000610351562,-1.12042182560697,242.9562,756.3377693215571,143.9914289202009,136.65217819213868,Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-06-20,151.32000732421875,-1.50361093873283,15.5019,450.7232956513734,155.5971439906529,150.712505086263,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-06-20,24.75,-4.36630292662315,8.3337,79.62482727879095,25.80285699026925,25.73433335622152,Strong Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-06-20,166.63999938964844,-3.8541470414748202,75.6599,664.1916835965725,174.34285845075334,168.79455057779947,Strong Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-06-20,209.69000244140625,-1.3316402099383,75.3507,613.3112022653935,213.09571838378903,207.6793345133464,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-06-20,322.1600036621094,0.03416111576173,108.688,2042.927348382488,322.9342825753348,329.85533345540364,Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-06-20,682.3499755859375,-1.92880457171088,22.5386,3069.247955008161,692.3211669921875,660.7951334635417,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-06-23,22.48371124267578,1.04666291440014,0.0373,104.79143403184814,22.6278817313058,23.34670206705729,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-06-23,201.2715759277344,0.24875733433613,55.8143,508.32792985989215,198.1736602783203,202.33203786214196,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-06-23,485.2023620605469,1.8014224694961198,24.864,1176.6924878190537,478.44918387276783,462.6973571777344,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-06-23,23.90999984741211,-0.82953445821807,9.4544,185.24767635654908,24.227143151419504,26.084144083658853,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-06-23,117.5395278930664,-1.13094485183864,5.9874,429.9504233695586,114.75662340436664,111.67550404866536,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-06-23,287.2379455566406,2.92201362603259,3.7862,1019.6997125488681,280.45949009486606,266.3283218383789,Strong Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-06-23,21.190000534057617,0.52182452917306,81.461,74.84821273497896,20.88714272635324,20.844333203633628,Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-06-23,129.5800018310547,1.0449128824796001,65.1529,635.4637306244525,124.68000139508928,116.90266672770184,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-06-23,144.1699981689453,0.22244841977929003,154.3089,674.5064421398187,144.182856968471,137.54578297932943,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-06-23,153.13999938964844,1.20274383910792,6.8607,435.65711812813913,154.6914302280971,151.00938517252604,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-06-23,24.420000076293945,-1.33333302507496,8.9446,79.79339659135957,25.589999880109517,25.73333333333333,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-06-23,165.19000244140625,-0.87013739411491,57.671,608.0219432883644,172.60571507045202,169.16443532307943,Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-06-23,208.47000122070312,-0.5818118205439999,37.3117,537.9297481478961,212.42000470842635,208.22566782633464,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-06-23,348.67999267578125,8.231930938729072,190.7168,1884.011845749556,326.11285400390625,331.98399963378904,Strong Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-06-23,698.530029296875,2.37122507362055,11.0801,2900.8279558394997,693.0245535714286,664.1611267089844,Strong Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-06-24,23.095048904418945,2.7190246981236803,0.0312,104.86043268041114,22.59877014160156,23.34314397176107,Strong Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-06-24,200.07293701171875,-0.5955331300461301,54.064,503.7589713123841,198.33062526157923,202.39962768554688,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-06-24,489.30560302734375,0.8456762142235501,22.3056,1171.962210508392,480.05225917271207,464.4339670817057,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-06-24,24.540000915527344,2.6348852870587502,7.6443,187.36775940958742,24.1985718863351,26.030116653442384,Strong Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-06-24,120.09906768798828,2.17759917944408,5.0345,335.22478030243633,115.77958352225168,112.49482142130532,Strong Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-06-24,291.8169860839844,1.59416281803226,4.2191,1058.0001842689717,282.27010672433033,267.80467325846354,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-06-24,22.549999237060547,6.4181154729896,130.3687,80.47676973254482,21.14142826625279,20.881999842325847,Strong Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-06-24,138.42999267578125,6.829750516800499,78.572,693.4438079468594,127.52714320591518,118.08899993896485,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-06-24,147.89999389648438,2.58722048617083,187.5661,574.4710612456271,144.5971418108259,138.58771947224935,Strong Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-06-24,155.7100067138672,1.6782077409309901,7.6927,424.8073665306256,154.2642887660435,151.3892817179362,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-06-24,24.989999771118164,2.33415107716381,6.3957,78.66608846195044,25.388571330479213,25.74299996693929,Strong Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-06-24,166.77000427246094,0.9564754571724701,40.5243,523.7726084108965,171.3300018310547,169.63792521158854,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-06-24,212.7700042724609,2.06264835543674,38.3788,461.20993823848977,212.35286167689733,208.8826680501302,Strong Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-06-24,340.4700012207031,-2.3545920693855598,114.7362,1778.1108849516186,329.1642848423549,333.3909993489584,Strong Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-06-24,712.2000122070312,1.9569642444600501,13.8232,2692.715917068453,695.7921404157366,668.1666442871094,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-06-25,22.716602325439453,-1.6386480952940499,0.0204,97.89132856237033,22.626495633806503,23.253545570373536,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-06-25,201.33151245117188,0.62905831155934,39.5257,479.8721118862266,199.05979919433597,202.0923100789388,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-06-25,491.4620666503906,0.44071917625809,17.4951,1227.5318886384812,482.5210571289063,465.8926767985026,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-06-25,24.530000686645508,-0.04075072741952,8.1284,185.71626267965604,24.297143391200475,25.91643422444661,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-06-25,119.96959686279295,-0.10780335575266,3.9776,311.8301905492769,117.33038657052175,113.0605089823405,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-06-25,289.1053161621094,-0.92923649108437,3.8623,1083.373678011543,284.23396955217635,269.04197387695314,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-06-25,22.200000762939453,-1.55209971602072,64.9751,80.58875647669169,21.435714176722936,20.882666524251302,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-06-25,143.39999389648438,3.59026329817371,74.6072,808.2084836384176,131.41857038225447,119.2649996439616,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-06-25,154.30999755859375,4.33401212078192,269.1465,565.7771837885473,146.35999843052454,139.6316706339518,Strong Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-06-25,155.92999267578125,0.14127927071398,5.2801,432.7865566579353,154.43714468819755,151.54655914306642,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-06-25,24.920000076293945,-0.28011082619183997,3.5549,77.9399957036862,25.244285583496094,25.74899997711181,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-06-25,170.67999267578125,2.34453936748262,35.479,477.8776321815026,170.76000104631697,170.05164489746093,Strong Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-06-25,211.9900054931641,-0.36659245365152,31.7557,464.6448157339652,212.33714730398995,208.99433492024735,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-06-25,327.54998779296875,-3.7947582404945,119.8451,1759.19766526565,329.4842834472656,333.6966654459636,Strong Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-06-25,708.6799926757812,-0.49424592402657,9.3204,2732.435678174052,699.5542864118304,670.4913655598958,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-06-26,23.32794189453125,2.6911575962536403,0.0226,90.5327048813866,22.69580841064453,23.190147399902344,Strong Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-06-26,200.7721405029297,-0.27783626191049,50.7991,436.49536430510966,199.4279523577009,201.6950942993164,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-06-26,496.6335754394531,1.0522701831922399,21.5789,1299.7756567941524,485.1324768066406,467.5277557373047,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-06-26,24.709999084472656,0.73378880060588,6.8691,180.58179010978384,24.3242860521589,25.791614405314128,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-06-26,125.46713256835938,4.58244075943161,9.4348,368.18729763747086,119.07184055873326,113.66238225301107,Strong Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-06-26,289.969482421875,0.29891053932784,3.6211,1122.8917417805176,285.6671404157366,270.1458435058594,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-06-26,22.5,1.3513478682458602,63.2293,80.16446461206709,21.687142780848912,20.880666542053223,Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-06-26,143.67999267578125,0.19525717657908,58.1801,911.9091409495433,133.88856942313058,120.3056660970052,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-06-26,155.02000427246094,0.46011711820395,198.1457,601.665954609046,147.83571297781808,140.4683049519857,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-06-26,158.19000244140625,1.44937463719641,6.2782,448.7841528334695,154.62571716308594,151.80501505533854,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-06-26,25.540000915527344,2.4879648368187404,5.198,74.66045678509342,25.165714263916016,25.78233331044515,Strong Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-06-26,173.5399932861328,1.67565076932263,31.7967,436.6436869189867,170.29857090541296,170.52507476806642,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-06-26,217.1199951171875,2.41992051091712,50.4808,486.1443814263497,212.4828600202288,209.18600158691407,Strong Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-06-26,325.7799987792969,-0.540372181235,80.4409,1765.0920707428534,329.0057111467634,333.4203318277995,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-06-26,726.0900268554688,2.45668487323198,13.9648,2897.8740121086885,702.9785766601562,672.8435119628906,Strong Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-06-27,23.357051849365234,0.12478578249892,0.0345,83.11444197486186,22.80670874459403,23.13192456563314,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-06-27,200.85205078125,0.03980147749589,73.1886,389.9575249425847,200.20421491350447,201.32051951090492,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-06-27,495.1260681152344,-0.30354518880137,34.5392,1356.467452014544,487.6854248046875,468.9863586425781,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-06-27,24.770000457763672,0.24282224004095002,13.8321,174.95528064682614,24.39285741533552,25.67307898203532,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-06-27,123.4852294921875,-1.57961932786824,7.362,404.492440425351,120.2185810634068,114.09295552571616,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-06-27,287.75445556640625,-0.76388274964953,3.5625,1134.9617594611514,286.6107613699777,271.2013732910156,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-06-27,22.690000534057617,0.84444681803386,95.5424,86.01463719434739,21.957142966134207,20.919666544596357,Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-06-27,143.80999755859375,0.09048224487724,61.9379,1005.9573161485743,136.2757121494838,121.17533264160156,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-06-27,157.75,1.76106028402687,263.2345,670.9006271860871,149.78285653250558,141.2156183878581,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-06-27,158.5399932861328,0.22124713276756,22.1003,465.342147098701,155.2085723876953,152.0207972208659,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-06-27,26.299999237060547,2.97571767537077,6.148,73.23013039840903,25.257142748151505,25.829666646321616,Strong Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-06-27,178.52999877929688,2.87542104772156,108.1402,448.1225960848873,170.6671425955636,170.97040659586588,Strong Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-06-27,223.3000030517578,2.84635596607982,119.2171,550.1634976076047,213.6942879813058,209.62100168863927,Strong Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-06-27,323.6300048828125,-0.6599526995335601,89.067,1752.6657099290148,330.0457109723772,332.61866556803386,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-06-27,733.6300048828125,1.0384356964655699,18.7757,3088.696383149926,708.1785801478794,675.3360778808594,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-06-30,23.37646102905273,0.08309772916836,0.0249,80.10709984132687,22.943948200770787,23.09990202585856,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-06-30,204.9374084472656,2.0340134193924797,91.9128,349.8553805694794,201.42996651785717,201.11142323811848,Strong Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-06-30,496.5936584472656,0.2964074054145,28.369,1409.0190135819132,490.13425990513394,470.4599365234375,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-06-30,24.459999084472656,-1.25151944918051,11.1168,168.12347857374544,24.43285724094936,25.539925829569498,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-06-30,122.10088348388672,-1.1210620201247299,5.427,423.67774348442646,121.07792554582868,114.48236338297528,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-06-30,292.80035400390625,1.7535431128486898,3.4954,1194.2828041147784,288.2525198800223,272.1317504882812,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-06-30,22.399999618530277,-1.2781000824220001,77.1024,89.49221697135923,22.087142944335938,20.947999890645345,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-06-30,141.89999389648438,-1.32814386658421,42.9725,1067.024594694459,138.43428257533483,122.07233250935872,Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-06-30,157.99000549316406,0.15214294336867,194.5803,725.8532242560565,151.57000078473772,141.98793080647786,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-06-30,159.25999450683594,0.45414485378694003,7.9882,483.65423705325395,156.01285661969865,152.27283884684246,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-06-30,26.030000686645508,-1.0266104876329,4.3948,71.01727021519481,25.27857153756278,25.868333307902017,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-06-30,176.22999572753906,-1.28830060353113,63.3789,436.63163238244726,171.08285522460938,171.38601481119792,Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-06-30,219.38999938964844,-1.75100922914143,58.8878,571.3424112176156,214.6757158551897,210.09500172932945,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-06-30,317.6600036621094,-1.8446995428822701,76.6951,1762.3378767323786,329.4185703822545,331.7799987792969,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-06-30,738.0900268554688,0.60793887149812,15.4021,3231.5442327029837,714.2242954799107,678.4929138183594,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-01,23.434682846069336,0.24906172471634,0.0387,75.79797528368636,23.11307144165039,23.0636744817098,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-01,207.58441162109372,1.2916154224275,78.7889,320.7064110973348,202.4031481061663,200.99688669840492,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-01,491.242431640625,-1.07758661747164,19.9454,1420.9212587296029,492.2236807686942,471.7172027587891,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-01,25.5,4.25184364045025,13.4881,155.000921623472,24.631428582327707,25.423642921447755,Strong Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-01,121.23443603515624,-0.7096160355340899,4.105,440.8829819959577,121.4136962890625,114.73267364501952,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-01,289.244384765625,-1.21446889993643,3.2728,1225.8972546057494,289.7041320800781,272.9409454345703,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-01,22.850000381469727,2.00893201162017,79.0949,95.21145895694671,22.34000015258789,20.98766657511393,Strong Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-01,136.11000061035156,-4.08033371048387,55.2572,1092.7403224656484,139.5585675920759,122.70366592407228,Strong Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-01,153.3000030517578,-2.96854375488275,213.1436,743.1640156925316,152.92000034877233,142.58491109212238,Strong Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-01,159.39999389648438,0.08790618766625,8.9423,500.5747941579071,157.1671404157366,152.53319193522137,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-01,25.46999931335449,-2.1513690300374,8.2643,67.8531479825685,25.381428582327707,25.89466660817464,Strong Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-01,175.83999633789062,-0.22130136702232997,35.9045,431.6579722877566,172.3971405029297,171.7143793741862,Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-01,220.4600067138672,0.48771927945464993,39.2568,594.9270945237286,216.21428789411272,210.590668741862,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-01,300.7099914550781,-5.3358975041317205,145.0857,1815.6511114259042,326.3542829241072,330.1376647949219,Strong Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-01,719.219970703125,-2.5566063035341298,13.4312,3229.155437319485,719.491437639509,681.1386555989583,Strong Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-02,23.40557289123535,-0.12421740471246,0.0392,68.1702839706172,23.244765962873185,23.01515547434489,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-02,212.1991729736328,2.22307702033157,67.9418,355.435431880999,203.9642333984375,201.1187484741211,Strong Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-02,490.2840270996094,-0.19509807770774,16.3196,1436.040696553529,492.9496329171317,472.7894409179688,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-02,25.850000381469727,1.37255051556755,8.4962,141.86695237746545,24.90857151576451,25.32627709706624,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-02,122.97731018066406,1.4376065105812,3.9378,465.36181036608923,122.19052233014789,115.03809204101564,Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-02,285.7182312011719,-1.2190914500588699,3.2575,1241.4065526361096,289.4870300292969,273.5779713948568,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-02,21.8799991607666,-4.2450818578092795,138.2453,96.35269767133975,22.43857138497489,21.0043332417806,Strong Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-02,138.52000427246094,1.7706293816048098,39.228,1118.916196990693,140.83571079799108,123.49633280436198,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-02,157.25,2.57664505519192,171.2241,777.1947249274617,154.78857203892298,143.30789133707682,Strong Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-02,162.32000732421875,1.83187800473232,8.9164,531.5414440870361,158.47857012067522,152.851117960612,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-02,25.709999084472656,0.9422841679949501,4.6461,66.0209723755398,25.565714154924667,25.91699988047282,Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-02,178.63999938964844,1.5923584565922002,29.1289,437.2225356444309,174.31856863839286,172.12442525227866,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-02,219.9199981689453,-0.24494626166945999,30.8942,612.3767335022936,217.8500017438616,211.0493352254232,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-02,315.6499938964844,4.96824278073184,119.4837,1819.7991458452912,321.6357116699219,329.25633138020834,Strong Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-02,713.5700073242188,-0.78556820014087,9.3367,3184.722862962069,721.6400059291294,683.5930684407552,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-03,23.99750328063965,2.5290147442874797,0.0238,60.99041762736825,23.373688016619003,22.98442675272624,Strong Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-03,213.30792236328125,0.52250410504013,34.9558,408.1635583755735,205.85494559151783,201.3414957682292,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-03,498.0213012695313,1.5781207916752902,13.9848,1476.929560473364,494.1947326660156,474.1428822835287,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-03,26.0,0.5802693087687499,4.7402,128.01245909242712,25.11714281354632,25.23786608378093,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-03,124.71022033691406,1.40912998804756,3.7256,496.8745838549375,122.84925842285156,115.40293375651042,Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-03,290.0092163085937,1.50182404860284,1.8533,1265.9536019286907,289.22877720424106,274.4063700358073,Up,High Risk
