symbol,company,sector,date,daily_return_pct,volatility_pct,volume_millions,market_cap_billions,portfolio_weight_pct,risk_level
HPQ,HP Inc.,Technology,2025-06-23,-0.82953445821807,185.24767635654908,9.4544,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-06-23,-1.13094485183864,429.9504233695586,5.9874,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-06-23,2.92201362603259,1019.6997125488681,3.7862,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-06-23,0.52182452917306,74.84821273497896,81.461,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-06-23,1.0449128824796001,635.4637306244525,65.1529,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-06-23,0.22244841977929003,674.5064421398187,154.3089,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-06-23,1.20274383910792,435.65711812813913,6.8607,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-06-23,-1.33333302507496,79.79339659135957,8.9446,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-06-23,-0.87013739411491,608.0219432883644,57.671,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-06-23,-0.5818118205439999,537.9297481478961,37.3117,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-06-23,8.231930938729072,1884.011845749556,190.7168,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-06-23,2.37122507362055,2900.8279558394997,11.0801,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-06-24,2.7190246981236803,104.86043268041114,0.0312,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-06-24,-0.5955331300461301,503.7589713123841,54.064,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-06-24,0.8456762142235501,1171.962210508392,22.3056,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-06-24,2.6348852870587502,187.36775940958742,7.6443,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-06-24,2.17759917944408,335.22478030243633,5.0345,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-06-24,1.59416281803226,1058.0001842689717,4.2191,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-06-24,6.4181154729896,80.47676973254482,130.3687,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-06-24,6.829750516800499,693.4438079468594,78.572,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-06-24,2.58722048617083,574.4710612456271,187.5661,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-06-24,1.6782077409309901,424.8073665306256,7.6927,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-06-24,2.33415107716381,78.66608846195044,6.3957,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-06-24,0.9564754571724701,523.7726084108965,40.5243,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-06-24,2.06264835543674,461.20993823848977,38.3788,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-06-24,-2.3545920693855598,1778.1108849516186,114.7362,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-06-24,1.9569642444600501,2692.715917068453,13.8232,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-06-25,-1.6386480952940499,97.89132856237033,0.0204,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-06-25,0.62905831155934,479.8721118862266,39.5257,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-06-25,0.44071917625809,1227.5318886384812,17.4951,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-06-25,-0.04075072741952,185.71626267965604,8.1284,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-06-25,-0.10780335575266,311.8301905492769,3.9776,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-06-25,-0.92923649108437,1083.373678011543,3.8623,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-06-25,-1.55209971602072,80.58875647669169,64.9751,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-06-25,3.59026329817371,808.2084836384176,74.6072,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-06-25,4.33401212078192,565.7771837885473,269.1465,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-06-25,0.14127927071398,432.7865566579353,5.2801,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-06-25,-0.28011082619183997,77.9399957036862,3.5549,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-06-25,2.34453936748262,477.8776321815026,35.479,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-06-25,-0.36659245365152,464.6448157339652,31.7557,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-06-25,-3.7947582404945,1759.19766526565,119.8451,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-06-25,-0.49424592402657,2732.435678174052,9.3204,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-06-26,2.6911575962536403,90.5327048813866,0.0226,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-06-26,-0.27783626191049,436.49536430510966,50.7991,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-06-26,1.0522701831922399,1299.7756567941524,21.5789,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-06-26,0.73378880060588,180.58179010978384,6.8691,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-06-26,4.58244075943161,368.18729763747086,9.4348,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-06-26,0.29891053932784,1122.8917417805176,3.6211,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-06-26,1.3513478682458602,80.16446461206709,63.2293,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-06-26,0.19525717657908,911.9091409495433,58.1801,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-06-26,0.46011711820395,601.665954609046,198.1457,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-06-26,1.44937463719641,448.7841528334695,6.2782,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-06-26,2.4879648368187404,74.66045678509342,5.198,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-06-26,1.67565076932263,436.6436869189867,31.7967,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-06-26,2.41992051091712,486.1443814263497,50.4808,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-06-26,-0.540372181235,1765.0920707428534,80.4409,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-06-26,2.45668487323198,2897.8740121086885,13.9648,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-06-27,0.12478578249892,83.11444197486186,0.0345,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-06-27,0.03980147749589,389.9575249425847,73.1886,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-06-27,-0.30354518880137,1356.467452014544,34.5392,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-06-27,0.24282224004095002,174.95528064682614,13.8321,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-06-27,-1.57961932786824,404.492440425351,7.362,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-06-27,-0.76388274964953,1134.9617594611514,3.5625,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-06-27,0.84444681803386,86.01463719434739,95.5424,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-06-27,0.09048224487724,1005.9573161485743,61.9379,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-06-27,1.76106028402687,670.9006271860871,263.2345,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-06-27,0.22124713276756,465.342147098701,22.1003,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-06-27,2.97571767537077,73.23013039840903,6.148,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-06-27,2.87542104772156,448.1225960848873,108.1402,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-06-27,2.84635596607982,550.1634976076047,119.2171,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-06-27,-0.6599526995335601,1752.6657099290148,89.067,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-06-27,1.0384356964655699,3088.696383149926,18.7757,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-06-30,0.08309772916836,80.10709984132687,0.0249,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-06-30,2.0340134193924797,349.8553805694794,91.9128,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-06-30,0.2964074054145,1409.0190135819132,28.369,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-06-30,-1.25151944918051,168.12347857374544,11.1168,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-06-30,-1.1210620201247299,423.67774348442646,5.427,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-06-30,1.7535431128486898,1194.2828041147784,3.4954,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-06-30,-1.2781000824220001,89.49221697135923,77.1024,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-06-30,-1.32814386658421,1067.024594694459,42.9725,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-06-30,0.15214294336867,725.8532242560565,194.5803,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-06-30,0.45414485378694003,483.65423705325395,7.9882,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-06-30,-1.0266104876329,71.01727021519481,4.3948,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-06-30,-1.28830060353113,436.63163238244726,63.3789,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-06-30,-1.75100922914143,571.3424112176156,58.8878,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-06-30,-1.8446995428822701,1762.3378767323786,76.6951,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-06-30,0.60793887149812,3231.5442327029837,15.4021,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-07-01,0.24906172471634,75.79797528368636,0.0387,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-07-01,1.2916154224275,320.7064110973348,78.7889,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-07-01,-1.07758661747164,1420.9212587296029,19.9454,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-07-01,4.25184364045025,155.000921623472,13.4881,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-07-01,-0.7096160355340899,440.8829819959577,4.105,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-07-01,-1.21446889993643,1225.8972546057494,3.2728,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-07-01,2.00893201162017,95.21145895694671,79.0949,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-07-01,-4.08033371048387,1092.7403224656484,55.2572,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-07-01,-2.96854375488275,743.1640156925316,213.1436,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-07-01,0.08790618766625,500.5747941579071,8.9423,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-07-01,-2.1513690300374,67.8531479825685,8.2643,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-07-01,-0.22130136702232997,431.6579722877566,35.9045,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-07-01,0.48771927945464993,594.9270945237286,39.2568,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-07-01,-5.3358975041317205,1815.6511114259042,145.0857,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-07-01,-2.5566063035341298,3229.155437319485,13.4312,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-07-02,-0.12421740471246,68.1702839706172,0.0392,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-07-02,2.22307702033157,355.435431880999,67.9418,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-07-02,-0.19509807770774,1436.040696553529,16.3196,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-07-02,1.37255051556755,141.86695237746545,8.4962,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-07-02,1.4376065105812,465.36181036608923,3.9378,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-07-02,-1.2190914500588699,1241.4065526361096,3.2575,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-07-02,-4.2450818578092795,96.35269767133975,138.2453,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-07-02,1.7706293816048098,1118.916196990693,39.228,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-07-02,2.57664505519192,777.1947249274617,171.2241,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-07-02,1.83187800473232,531.5414440870361,8.9164,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-07-02,0.9422841679949501,66.0209723755398,4.6461,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-07-02,1.5923584565922002,437.2225356444309,29.1289,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-07-02,-0.24494626166945999,612.3767335022936,30.8942,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-07-02,4.96824278073184,1819.7991458452912,119.4837,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-07-02,-0.78556820014087,3184.722862962069,9.3367,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-07-03,2.5290147442874797,60.99041762736825,0.0238,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-07-03,0.52250410504013,408.1635583755735,34.9558,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-07-03,1.5781207916752902,1476.929560473364,13.9848,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-07-03,0.5802693087687499,128.01245909242712,4.7402,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-07-03,1.40912998804756,496.8745838549375,3.7256,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-07-03,1.50182404860284,1265.9536019286907,1.8533,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-07-03,2.78793708294726,100.01750795018407,61.176,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-07-03,-0.44037004875607,1132.4226080951128,28.646,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-07-03,1.32909147083664,811.1430658735837,143.7161,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-07-03,-0.06776774604984,558.3390675581566,4.2808,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-07-03,-0.50563658263649,66.27709855139165,2.2828,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-07-03,0.49820834790039,428.0465578864186,21.6897,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-07-03,1.5869432167251,637.6472169351272,29.6324,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-07-03,-0.09503811144286,1815.461097876446,58.0423,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-07-03,0.76236422293103,3120.221894771429,8.6017,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-07-07,-2.14314503485764,49.64077090740332,0.0377,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-07-07,-1.6857939297312001,435.8398418940216,50.229,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-07-07,-0.22452133265176,1471.352194962099,13.9816,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-07-07,-2.53846095158503,114.39438047189768,6.7161,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-07-07,-0.35936581007068,516.4747296020795,4.0702,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-07-07,0.17125078738111,1264.948337241326,4.4881,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-07-07,-2.17874511385022,101.26604239424925,80.7252,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-07-07,-2.25509428450986,1123.673263848367,37.395,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-07-07,-0.69034195431633,816.0128476424104,140.139,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-07-07,-2.53992368254081,562.8704328750686,7.1874,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-07-07,-1.09460784785233,64.5009108914982,4.0722,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-07-07,-1.5262103892355299,426.57076077037755,34.1756,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-07-07,0.02685535903059,640.4029738195162,36.6041,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-07-07,-6.7892827803153395,1915.8331765797293,131.1779,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-07-07,-0.09179763434763,3016.753496251173,9.4571,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-07-08,1.73553993551474,50.07288844237673,0.0289,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-07-08,0.02858039892503,460.46860250908486,42.8489,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-07-08,-0.22100998850178,1457.79548753517,11.8466,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-07-08,1.81530813615911,99.94326979520358,7.9869,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-07-08,-0.30456289928407,529.973633508833,3.3173,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-07-08,-0.70092368175125,1234.8147368776351,2.9253,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-07-08,7.22727342085405,110.48077814651285,119.5455,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-07-08,2.24035920184761,1113.1876910382666,36.1246,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-07-08,1.112231070361,826.6882508035025,138.133,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-07-08,0.86026987276588,557.5776445911246,6.8791,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-07-08,-0.19762544888658998,64.77064485288831,3.7027,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-07-08,-1.3745080423462201,425.13276287205383,40.4425,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-07-08,-1.83917330643966,627.311387774137,45.692,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-07-08,1.31659355142004,1968.0763121226785,103.2467,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-07-08,0.32296337482664,2896.872545171981,7.7707,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-07-09,-0.85297038714189,51.198671284766185,0.0345,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-07-09,0.53807159104639,470.09321449476965,48.7494,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-07-09,1.38738497855788,1434.1781472932205,18.6595,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-07-09,-0.69766822926331,87.8167375335676,6.3541,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-07-09,1.80078781002521,552.1012669418285,3.9662,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-07-09,-0.09640761303827,1194.8989003061126,2.9713,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-07-09,-0.63586103247149,115.6350350290981,70.2477,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-07-09,0.42809193624743996,1094.9357658004874,37.0131,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-07-09,1.8000030517578,834.8982445405854,183.6564,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-07-09,-0.06270984423977001,537.3353487221883,4.1901,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-07-09,-0.31683138101408,65.84397963317178,3.8669,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-07-09,1.29616569105572,420.0216109515301,43.0256,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-07-09,1.44966842949179,608.366108690975,38.1551,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-07-09,-0.6480617479611299,2021.9807842771004,75.5868,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-07-09,1.6803872332543601,2713.7408999034906,11.418,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-07-10,-0.28676683737559,52.60313415482789,0.0232,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-07-10,0.6014939675876599,500.0110055971941,44.4436,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-07-10,-0.4031705316035,1442.0565557403456,16.4921,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-07-10,0.42934699219245,68.40329971846349,7.6069,26.676396032,0.0021021261830443043,Very High Risk
DELL,Dell Technologies Inc.,Technology,2025-07-10,1.01082408751029,581.636931773703,5.3688,82.620063744,0.006510542092444365,Very High Risk
IBM,International Business Machines,Technology,2025-07-10,-0.93404324262506,1163.4302612963857,3.4878,226.815557632,0.017873288499993638,Very High Risk
INTC,Intel Corporation,Technology,2025-07-10,1.62115679227257,123.44073748219171,54.5998,106.579460096,0.008398566034698731,Very High Risk
AMD,Advanced Micro Devices,Technology,2025-07-10,4.15432399961281,1113.044546373067,61.1015,263.9224832,0.02079735064523991,Very High Risk
NVDA,NVIDIA Corporation,Technology,2025-07-10,0.74901840872418,862.0745575902687,167.7041,4239.080554496,0.33404370721407084,Very High Risk
QCOM,Qualcomm Incorporated,Technology,2025-07-10,-0.16316897123687,529.1387994462103,5.6744,173.42767104,0.013666270650662771,Very High Risk
SONY,Sony Group Corporation,Technology,2025-07-10,-2.06595334202412,68.50912486055564,6.5653,166.666354688,0.013133472287707922,Very High Risk
GOOGL,Alphabet Inc.,Communication Services,2025-07-10,0.5661873104098399,427.0092602384684,29.2524,2578.2976512,0.2031723848216841,Very High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2025-07-10,-0.12581953255335002,609.9289307378882,30.3706,2442.26195456,0.19245263844392813,Very High Risk
TSLA,Tesla Inc.,Consumer Cyclical,2025-07-10,4.72826483827995,1898.8596309726342,104.3653,1076.855177216,0.08485724460894703,Very High Risk
META,Meta Platforms Inc.,Communication Services,2025-07-10,-0.75603030118271,2576.013611869717,9.9136,1855.717900288,0.14623239143173491,Very High Risk
LNVGY,Lenovo Group Limited,Technology,2025-07-11,1.8488132336207102,55.63677550943621,0.0449,17.775878144,0.001400756640000515,Very High Risk
AAPL,Apple Inc.,Technology,2025-07-11,-0.58848358050478,518.54868127613,39.7658,3445.050310656,0.27147334487191394,Very High Risk
MSFT,Microsoft Corporation,Technology,2025-07-11,0.36691290886827,1426.8305051759899,16.4595,3766.312763392,0.29678914138038054,Very High Risk
HPQ,HP Inc.,Technology,2025-07-11,-1.20481722292109,58.26321072722159,6.1695,26.676396032,0.0021021261830443043,Very High Risk
